Id,SalePrice
2744,686187.0674804087
2745,718081.3830054656
2746,705351.6273815876
2747,701049.6377425513
2748,736307.9266884291
2749,725667.5269482371
2750,741321.9681867785
2751,719332.3237986357
2752,699174.2089335033
2753,715826.4857626237
2754,597941.0262202822
2755,717515.1679784082
2756,754311.8909945424
2757,803102.7944918862
2758,752834.1555688601
2759,692922.0188324784
2760,724997.6279166223
2761,709489.8404043484
2762,713348.3772379428
2763,669333.0492644323
2764,732716.3604562314
2765,561386.8065066151
2766,735574.3063802677
2767,772036.1621991032
2768,732292.0910394061
2769,714933.2035766642
2770,720277.1254275691
2771,756868.8518006725
2772,759640.2899810356
2773,684742.161674636
2774,691269.1666340583
2775,733917.9009085263
2776,716761.0786181818
2777,722979.9539770598
2778,738939.0700583451
2779,735780.2284635558
2780,761276.3625223567
2781,753548.3072603174
2782,761483.3187874063
2783,761173.3344926508
2784,733436.3020997082
2785,722639.5664398121
2786,773584.2142235547
2787,731256.0898523632
2788,787879.9924618991
2789,682120.4743570347
2790,767385.1830974134
2791,810537.8815178588
2792,787554.0823365387
2793,689471.9849300962
2794,776199.06299668
2795,734772.7551378682
2796,751503.2094532866
2797,582001.9143594177
2798,746327.8946993006
2799,739100.7068781288
2800,787683.6573872283
2801,735231.6370181516
2802,716162.1315492963
2803,656853.440478468
2804,726125.1613776921
2805,752880.7471550077
2806,776067.6774049046
2807,521100.73978347227
2808,698182.8376017176
2809,719481.6164024541
2810,733535.1875669603
2811,694806.8880197466
2812,666407.2471535932
2813,694419.1608787813
2814,689156.6828681541
2815,742778.2536181384
2816,619423.9024135872
2817,706682.4944329836
2818,719680.4710203566
2819,698446.3943469024
2820,717545.9370168184
2821,744704.7373808897
2822,678483.7301906574
2823,467014.32700491406
2824,647063.8137725544
2825,712194.4849322508
2826,706937.5058630061
2827,716168.8177159042
2828,592507.8745404286
2829,657493.3928582886
2830,619959.3681252784
2831,675641.2968572228
2832,582174.0659217524
2833,538116.6739305342
2834,612237.8652608508
2835,624366.2479759561
2836,661813.8639577009
2837,699680.8546051959
2838,702335.5677251217
2839,683665.1469745445
2840,641735.4318300699
2841,650614.56658765
2842,625360.812749844
2843,700475.4804155868
2844,687342.8529241155
2845,728112.1558402637
2846,651246.2161968445
2847,636844.9614228127
2848,633023.6492976474
2849,652430.2476293354
2850,580410.1385176083
2851,638147.4776809418
2852,615732.0790108121
2853,623343.467149322
2854,712000.6070650138
2855,647162.2170712772
2856,648167.0895479915
2857,667961.1098736956
2858,642467.00603717
2859,781371.5475968713
2860,688997.4372217759
2861,723233.6383582092
2862,662451.3791518558
2863,703418.4220185903
2864,580192.1944726988
2865,702454.5602667507
2866,719232.1515340242
2867,750765.1470289081
2868,754235.0947672202
2869,749073.9993293447
2870,750166.1528037727
2871,795847.5770919014
2872,783207.1715754506
2873,762501.7345101784
2874,701777.003679097
2875,740330.6878496659
2876,689981.6931206555
2877,704935.9928953813
2878,687204.0271071974
2879,703524.8566443276
2880,747026.6440511238
2881,694698.2451120664
2882,653960.2543616788
2883,651800.0084955273
2884,662674.2416261117
2885,666683.976303828
2886,589481.9283010046
2887,749570.6327947134
2888,714035.9652976033
2889,802020.3822565832
2890,756361.4321449294
2891,698894.6154564349
2892,837396.6605109336
2893,785809.5776520284
2894,806187.938944679
2895,505913.60619746253
2896,559300.2126116181
2897,623336.3392195605
2898,720807.2914722512
2899,649596.5176147884
2900,696982.3908594061
2901,612915.1276640593
2902,693973.5278785813
2903,533475.0024920354
2904,487300.3576821954
2905,788351.8641533274
2906,659015.6449813175
2907,739441.6212846586
2908,735303.159333886
2909,727461.4130366208
2910,776408.2869973101
2911,782494.0041498858
2912,718397.9106317554
2913,783302.367348449
2914,793229.0584022842
2915,776552.9216972202
2916,776605.3033274814
2917,672500.0700534863
2918,737692.9713155141
2919,632179.9673024866
